"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2020-06-17";10;104;2.57623451831515;0;3.99;-1.37213709483927;6.52460613146956
"2020-06-18";10;104;2.4203168663705;0;3.99;-1.36370748880241;6.2043412215434
"2020-06-19";10;104;2.33584917578545;0;3.99;-1.37239257339476;6.04409092496565
"2020-06-20";10;104;2.33251639873896;0;3.99;-1.4036527049735;6.06868550245142
"2020-06-21";10;104;2.28155847287195;0;3.99;-1.36221417783452;5.92533112357843
"2020-06-22";10;104;2.31362289592443;0;3.99;-1.68018137800496;6.30742716985382
"2020-06-23";10;104;2.26173412183238;0;3.99;-1.49589623749974;6.0193644811645
"2020-06-24";10;104;2.2547023364281;0;3.99;-1.49250302869917;6.00190770155537
"2020-06-25";10;104;2.33736510166889;0;3.99;-1.44651860391692;6.12124880725469
"2020-06-26";10;104;2.46062822288411;0;3.99;-1.54753271740264;6.46878916317086
"2020-06-27";10;104;2.47695938775707;0;3.99;-1.43124417786178;6.38516295337592
"2020-06-28";10;104;2.47706529756257;0;3.99;-1.32243854457882;6.27656913970397
"2020-06-29";10;104;2.71192747409646;0;3.99;-1.35954851514816;6.78340346334109
"2020-06-30";10;104;2.82537768327491;0;3.99;-1.41174349467186;7.06249886122169
"2020-07-01";10;104;2.83968536865339;0;3.99;-1.22417166475379;6.90354240206057
"2020-07-02";10;104;2.87309580834743;0;3.99;-1.16954131778719;6.91573293448205
"2020-07-03";10;104;2.76921216216164;0;3.99;-1.12365066461223;6.66207498893551
"2020-07-04";10;104;2.91259012551497;0;3.99;-1.68490220099245;7.5100824520224
"2020-07-05";10;104;2.54183842125365;0;3.99;-0.82125516616028;5.90493200866759
"2020-07-06";10;104;2.69350205094199;0;3.99;-0.829982004371003;6.21698610625499
"2020-07-07";10;104;3.01304659958383;0;3.99;-0.745234185203966;6.77132738437162
"2020-07-08";10;104;2.73601658598049;0;3.99;-0.603565112085687;6.07559828404666
"2020-07-09";10;104;3.07409496863057;0;3.99;-0.570187093652008;6.71837703091314
"2020-07-10";10;104;2.34116538059447;0;3.99;0.112595778738803;4.56973498245014
"2020-07-11";10;104;1.97353497376212;0;3.99;0.403680133383175;3.54338981414106
"2020-07-12";10;104;1.72505907643206;0;3.60373884082237;0.496931398610345;2.95318675425378
"2020-07-13";10;104;1.63695508180073;0;3.49434610031911;0.422991864527898;2.85091829907356
"2020-07-14";10;104;1.46433660221912;0;3.54224827122568;0.106676709010078;2.82199649542815
"2020-07-15";10;104;1.36977132072966;0;3.27947269997353;0.122009811125056;2.61753283033427
"2020-07-16";10;104;1.09804342429563;0;2.8837493930946;-0.0685526738938971;2.26463952248516
"2020-07-17";10;104;1.14808388694428;0;2.932390597852;-0.0176139694524438;2.31378174334101
"2020-07-18";10;104;1.08745207119774;0;2.42214743539473;0.215227800572644;1.95967634182283
"2020-07-19";10;104;1.07745064519884;0;2.25659747454611;0.306725459645907;1.84817583075176
"2020-07-20";10;104;0.999768137777726;0;2.15324373573085;0.245868266075985;1.75366800947947
"2020-07-21";10;104;0.939652318717455;0;2.04925608588608;0.214380236840325;1.66492440059459
"2020-07-22";10;104;0.878296314218993;0;1.97179693851289;0.163553847108277;1.59303878132971
"2020-07-23";10;104;0.810007167171347;0;1.95133256290932;0.0640484264011844;1.55596590794151
"2020-07-24";10;104;0.735487235857001;0;1.88383732830464;-0.0150657512377637;1.48604022295176
"2020-07-25";10;104;0.732258419576352;0;1.93227925160534;-0.0521100128795328;1.51662685203224
"2020-07-26";10;104;0.749187532949097;0;1.98568302615585;-0.0590978575972129;1.55747292349541
"2020-07-27";10;104;0.760851289235233;0;2.1041423610555;-0.117276865435727;1.63897944390619
"2020-07-28";10;104;0.822471615447257;0;2.36016120222298;-0.18270675464433;1.82764998553884
"2020-07-29";10;104;0.891218893206798;0;2.61534698235703;-0.23583838993679;2.01827617635039
"2020-07-30";10;104;1.01678836856612;0;3.13682128574261;-0.368942650312629;2.40251938744486
"2020-07-31";10;104;1.08752469742838;0;3.31847780860055;-0.370833682731393;2.54588307758816
"2020-08-01";10;104;1.18555906833247;0;3.53977321471706;-0.353446441177391;2.72456457784232
"2020-08-02";10;104;1.26885965424544;0;3.82779213145861;-0.403986546995456;2.94170585548633
"2020-08-03";10;104;1.46326821026625;0;3.99;-0.521413653684603;3.44795007421711
"2020-08-04";10;104;1.55779706952523;0;3.99;-0.608676903116618;3.72427104216708
