"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2020-06-01";15;1.37343912612962;1.07508247061073;1.67179578164852
"2020-06-02";15;1.38511726491744;1.06744489407126;1.70278963576361
"2020-06-03";15;1.34393977860944;1.03196121069135;1.65591834652753
"2020-06-04";15;1.29386115706723;1.00306979765437;1.58465251648008
"2020-06-05";15;1.21550660590007;0.95050158871519;1.48051162308494
"2020-06-06";15;1.1603953191607;0.918496083855461;1.40229455446594
"2020-06-07";15;1.11419038818682;0.899040730676634;1.329340045697
"2020-06-08";15;1.05753971749005;0.853910003425038;1.26116943155506
"2020-06-09";15;1.04108140318392;0.842175317670861;1.23998748869697
"2020-06-10";15;1.06309543445101;0.863463803816086;1.26272706508593
"2020-06-11";15;1.05741684576769;0.861003899664465;1.25382979187092
"2020-06-12";15;1.06457014561975;0.87013006934187;1.25901022189762
"2020-06-13";15;1.08767330507987;0.89038577371595;1.28496083644379
"2020-06-14";15;1.10540265361755;0.915603820273676;1.29520148696141
"2020-06-15";15;1.1003050174487;0.907186172326725;1.29342386257068
"2020-06-16";15;1.08477341656366;0.8904994121418;1.27904742098551
"2020-06-17";15;1.05034541441374;0.854531028383741;1.24615980044375
"2020-06-18";15;1.04927055013027;0.854509617271216;1.24403148298933
"2020-06-19";15;1.06557787852815;0.873888906102107;1.25726685095419
"2020-06-20";15;1.03911541266516;0.854351844826213;1.22387898050412
"2020-06-21";15;1.02729959865659;0.849916815912406;1.20468238140077
"2020-06-22";15;1.04295603046071;0.860250196695053;1.22566186422637
"2020-06-23";15;1.06543109662689;0.878885110435447;1.25197708281834
"2020-06-24";15;1.05994962651681;0.877921832379825;1.24197742065379
"2020-06-25";15;1.08237466286165;0.894297820227126;1.27045150549618
"2020-06-26";15;1.08845061239825;0.901950170922424;1.27495105387407
"2020-06-27";15;1.12571067074353;0.940472698178868;1.31094864330819
"2020-06-28";15;1.14950519996472;0.962535556249206;1.33647484368024
"2020-06-29";15;1.12965155337991;0.949052295313276;1.31025081144653
"2020-06-30";15;1.13845249773551;0.954401103617813;1.3225038918532
"2020-07-01";15;1.19103730259472;0.993390977444534;1.38868362774491
"2020-07-02";15;1.17525386988271;0.979870754940065;1.37063698482536
"2020-07-03";15;1.16972983698208;0.980439837088489;1.35901983687568
"2020-07-04";15;1.15144189541155;0.973743588667688;1.32914020215541
"2020-07-05";15;1.15265166527429;0.977376295269255;1.32792703527933
"2020-07-06";15;1.21266350114035;1.03156924298288;1.39375775929782
"2020-07-07";15;1.20429539620736;1.01634020767452;1.3922505847402
"2020-07-08";15;1.2255609092606;1.03385060416143;1.41727121435977
"2020-07-09";15;1.26214951878167;1.06566572378829;1.45863331377506
"2020-07-10";15;1.31835976469805;1.11554293300396;1.52117659639214
"2020-07-11";15;1.30192027443125;1.09552446014919;1.50831608871332
"2020-07-12";15;1.266064204259;1.06673359824778;1.46539481027022
"2020-07-13";15;1.23873231477642;1.04833752733833;1.42912710221451
"2020-07-14";15;1.21467071029693;1.03470588883822;1.39463553175563
"2020-07-15";15;1.18412878062409;1.01530019262472;1.35295736862345
"2020-07-16";15;1.15782484096266;1.0040788679705;1.31157081395482
"2020-07-17";15;1.13862419832274;0.992332335267745;1.28491606137774
"2020-07-18";15;1.13983869058995;1.00396471454485;1.27571266663506
"2020-07-19";15;1.11952537442492;0.986779077769994;1.25227167107985
"2020-07-20";15;1.12874509524461;0.998918383509222;1.25857180698
"2020-07-21";15;1.12439939181756;0.995193489921377;1.25360529371375
"2020-07-22";15;1.11532624091775;0.988086188621558;1.24256629321394
"2020-07-23";15;1.07571394911643;0.957296953655946;1.19413094457691
"2020-07-24";15;1.00657801388253;0.897416752539943;1.11573927522512
"2020-07-25";15;0.964612129733797;0.857195576690585;1.07202868277701
"2020-07-26";15;0.948315375314346;0.843831262999331;1.05279948762936
"2020-07-27";15;0.933750227077747;0.824256268152707;1.04324418600279
"2020-07-28";15;0.917426851664626;0.803810696481728;1.03104300684752
"2020-07-29";15;0.859625936490463;0.748520153828115;0.970731719152811
"2020-07-30";15;0.865059717438961;0.748333099363391;0.981786335514532
"2020-07-31";15;0.88212124085829;0.757697301794279;1.0065451799223
"2020-08-01";15;0.905695241883526;0.779551232303525;1.03183925146353
"2020-08-02";15;0.933022209230127;0.805599675507086;1.06044474295317
"2020-08-03";15;0.914479733843337;0.790042487867532;1.03891697981914
"2020-08-04";15;0.932249790811252;0.805072402301825;1.05942717932068
"2020-08-05";15;0.983266815792138;0.856251475684289;1.11028215589999
"2020-08-06";15;1.00562466523731;0.884390797868443;1.12685853260617
"2020-08-07";15;0.996737571717302;0.87686974174315;1.11660540169145
"2020-08-08";15;0.978770941113987;0.860353208190945;1.09718867403703
"2020-08-09";15;0.953533894219651;0.837537074113885;1.06953071432542
"2020-08-10";15;0.918347932800121;0.802475051766528;1.03422081383371
"2020-08-11";15;0.903741448797319;0.782868889739016;1.02461400785562
"2020-08-12";15;0.878503949114777;0.754387529678304;1.00262036855125
"2020-08-13";15;0.844634561561705;0.725200156639143;0.964068966484268
"2020-08-14";15;0.848819660378011;0.723316645168857;0.974322675587164
"2020-08-15";15;0.848925025327611;0.72022321318387;0.977626837471352
"2020-08-16";15;0.858557928863007;0.726295957435018;0.990819900290997
"2020-08-17";15;0.88563316449848;0.749227197301264;1.0220391316957
"2020-08-18";15;0.916363400659244;0.7749311414979;1.05779565982059
